,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MiscVal,MoSold,YrSold,YrSold_Garage_Difference,hasPool,hasFence,TotalHalfBath,TotalFullBath,TotalFinSF,AbvGrndRoomSize,MSSubClass_1-Story (Newer),MSSubClass_1-Story (Older),MSSubClass_2-story (Newer),MSSubClass_2-story (Older),MSSubClass_Duplex,MSSubClass_Projects,MSSubClass_Split,MSZoning_Low Density,MSZoning_Medium-High Density,MSZoning_Other,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Near Railroad,Condition1_Near Street,Condition1_Normal,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1-story,HouseStyle_2-story,HouseStyle_Split,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Metal,RoofMatl_Shingle,RoofMatl_Wood,Exterior1st_Concrete,Exterior1st_Ply,Exterior1st_Shingle,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_Synthetic,Exterior2nd_Concrete,Exterior2nd_Other,Exterior2nd_Ply,Exterior2nd_Shingle,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_Synthetic,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,PavedDrive_P,PavedDrive_Y,SaleType_LowInterest_DownPayment,SaleType_New Home,SaleType_Other,SaleType_Regular Terms,SaleType_Warranty Deed,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,hasDeck_Yes,hasOpenPorch_Yes,hasEnlosedPorch_Yes,hasX3SsnPorch_Yes,hasScreenPorch_Yes
1315,85.0,9.31244559491334,6,5,3.68887945411394,1,0.0,2,2,2,3,2,5,6.216606101084861,2,5.62401750618734,5.17614973257383,6.8596149036542,2,6.99668148817654,6.928537818164671,0.0,7.6553906448261495,0,0,2,1,4,1,3,9,2,4,5,1969,5,2,6.3578422665081,3,3,5.63835466933375,0.0,0.0,0.0,0.0,6,2008,3.68887945411394,0,0,1,2,2.9702100473494304,0.850598960536239,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1316,61.0,9.23268877563994,8,5,0.693147180559945,1,5.6021188208797,3,2,5,3,4,1,0.0,1,0.0,7.39203156751459,7.39203156751459,4,7.396948602621009,0.0,0.0,7.396335293800809,1,0,2,0,3,1,5,8,1,4,5,2008,5,3,6.758094504427731,3,3,5.15329159449778,3.76120011569356,0.0,0.0,0.0,1,2009,0.693147180559945,0,0,0,3,2.00098464697551,0.924541911725101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1317,47.0,8.34995727204032,7,5,0.693147180559945,0,0.0,3,2,5,4,1,1,0.0,1,0.0,7.2100796281707895,7.2100796281707895,4,7.2100796281707895,0.0,0.0,7.20934025660291,0,0,2,0,2,1,4,5,1,4,5,2006,5,2,6.1463292576689,3,3,0.0,5.48893772615669,0.0,0.0,0.0,4,2007,0.693147180559945,0,0,0,2,1.97537744317155,1.44186805132058,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1318,,9.60109785121207,8,5,1.79175946922805,0,5.18738580584075,3,2,4,3,4,1,0.0,1,0.0,7.46965417293213,7.46965417293213,4,7.48885295573346,0.0,0.0,7.488293515159429,0,0,2,0,3,1,4,7,1,3,5,2001,5,3,6.61873898351722,3,3,5.2933048247244905,5.01727983681492,0.0,0.0,0.0,8,2006,1.79175946922805,0,0,0,2,2.01334093647857,1.06975621645135,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1319,75.0,9.23161250725172,4,5,3.98898404656427,1,4.89034912822175,2,2,3,3,1,5,6.200509174042691,1,0.0,5.92157841964382,6.76272950693188,4,6.85540879860993,0.0,0.0,6.854354502255019,0,0,1,0,3,1,3,5,0,0,5,1954,5,1,5.51745289646471,3,3,0.0,0.0,0.0,0.0,0.0,2,2007,3.98898404656427,0,0,0,1,2.56916075983673,1.370870900451,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1320,70.0,9.03598698483141,6,3,3.97029191355212,1,0.0,2,2,3,3,1,5,5.24702407216049,3,6.49526555593701,6.444131256700441,7.2991214627108,3,7.2991214627108,0.0,0.0,7.29844510150815,1,0,1,1,3,1,3,6,2,4,5,1957,5,2,6.09356977004514,3,3,4.74493212836325,0.0,0.0,5.37989735354046,0.0,6,2009,3.97029191355212,0,0,1,2,2.9465806173584803,1.21640751691802,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1321,,8.798907492088231,3,6,4.0943445622220995,0,0.0,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,2,6.58063913728495,0.0,0.0,6.5792512120101,0,0,1,0,2,1,3,4,0,0,5,1955,5,1,5.66296048013595,3,2,0.0,0.0,0.0,0.0,0.0,7,2008,3.98898404656427,0,0,0,1,1.8839209412949398,1.64481280300253,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1322,107.0,9.22876950744455,7,5,2.94443897916644,1,0.0,3,2,4,3,1,6,6.51471269087253,1,0.0,4.34380542185368,6.621405651764129,4,6.96790920180188,6.76041469108343,0.0,7.561641745588781,1,0,2,1,3,1,4,8,1,3,5,1992,5,2,6.33682573114644,3,3,5.48479693349065,3.68887945411394,0.0,0.0,0.0,6,2010,2.94443897916644,0,0,1,3,2.64449639933992,0.9452052181985969,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1323,50.0,8.58110651715989,4,7,4.248495242049359,0,0.0,1,2,3,3,1,2,5.63835466933375,1,0.0,4.94875989037817,6.042632833682379,3,6.56385552653213,0.0,0.0,6.5624440936937205,0,0,1,0,2,1,2,5,0,0,0,0,0,0,0.0,0,0,5.105945473900579,0.0,0.0,0.0,0.0,12,2009,7.60589000105312,0,0,0,1,2.50150142197529,1.31248881873874,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1324,75.0,9.20893939106056,8,5,0.693147180559945,0,6.06145691892802,3,2,5,3,3,1,0.0,1,0.0,7.493317248862151,7.493317248862151,4,7.493317248862151,0.0,0.0,7.492760300922379,0,0,2,0,2,1,4,7,1,4,5,2007,5,3,6.7979404129749295,3,3,0.0,3.9120230054281495,0.0,0.0,0.0,2,2007,0.0,0,0,0,2,2.01393726113639,1.0703943287031998,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1325,40.0,8.19863945529737,4,4,4.46590811865458,0,0.0,2,2,3,2,1,1,0.0,1,0.0,6.68085467879022,6.68085467879022,1,6.68085467879022,0.0,0.0,6.6795991858443795,0,0,1,0,2,1,3,5,0,0,0,0,0,0,0.0,0,0,0.0,0.0,4.61512051684126,0.0,0.0,1,2008,7.6053923648149295,0,1,0,1,1.8990579836292498,1.3359198371688799,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1326,70.0,8.35936910622267,3,6,4.34380542185368,0,0.0,2,2,3,3,1,3,6.3007857946632395,1,0.0,0.0,6.3007857946632395,4,6.652863029353349,0.0,0.0,6.65157187358973,0,0,1,0,3,1,4,6,0,0,0,0,0,0,0.0,0,0,0.0,0.0,5.6594822157596205,0.0,0.0,5,2007,7.60489448081162,0,0,0,1,2.5612778308993103,1.10859531226495,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1327,60.0,8.794824928014519,5,9,3.29583686600433,0,0.0,3,3,3,3,1,5,6.46458830368996,1,0.0,5.1704839950381505,6.7056390948599995,4,6.7056390948599995,0.0,0.0,6.70441435496411,0,1,1,0,3,1,4,5,1,5,5,1982,5,1,5.579729825986219,3,3,0.0,0.0,0.0,0.0,0.0,10,2008,3.29583686600433,0,1,1,1,2.57786578461538,1.3408828709928202,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1328,60.0,9.25339986143663,6,7,4.48863636973214,0,0.0,3,3,4,3,1,2,6.202535517187919,1,0.0,6.92559519711047,7.320526962272741,4,7.36833968631138,7.09754885061479,0.0,7.9345134638822605,0,0,2,0,5,1,3,8,2,3,5,1920,5,2,6.25575004175337,2,3,0.0,6.306275286948019,0.0,6.17586727010576,7.04838640872188,6,2008,4.48863636973214,0,1,0,2,2.6487989386217796,0.991814182985283,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1329,63.0,9.11426990322545,7,5,2.19722457733622,1,0.0,2,2,4,3,1,1,0.0,1,0.0,6.84161547647759,6.84161547647759,3,6.8627579130514,6.519147287940401,0.0,7.39756153552405,0,0,2,1,3,1,3,8,1,3,5,1998,5,2,6.137727054086231,3,3,0.0,3.36729582998647,0.0,0.0,0.0,6,2006,2.19722457733622,0,0,1,2,2.0011504236792703,0.9246951919405071,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1330,85.0,9.21034037197618,8,5,0.693147180559945,1,6.01859321449623,3,2,4,4,3,1,0.0,1,0.0,7.37086016653672,7.37086016653672,4,7.37086016653672,0.0,0.0,7.370230641807081,0,0,2,0,3,1,4,7,1,4,5,2006,5,3,6.7165947735209794,3,3,4.976733742420571,3.8286413964891,0.0,0.0,0.0,12,2007,0.693147180559945,0,0,0,2,1.99744900039368,1.0528900916867299,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1331,55.0,9.285447844462992,5,5,3.43398720448515,1,0.0,2,2,3,3,3,5,6.18208490671663,1,0.0,6.06145691892802,6.815639990074331,3,6.86171134048073,0.0,0.0,6.8606636714482905,0,0,1,0,3,1,3,6,0,0,5,1976,5,2,6.3578422665081,3,3,0.0,0.0,0.0,0.0,0.0,7,2006,3.43398720448515,0,0,0,1,2.56823231482153,1.1434439452413798,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1332,67.0,9.09121894106832,4,6,4.276666119016061,0,0.0,2,2,3,3,2,5,6.53813982376767,1,0.0,4.84418708645859,6.7056390948599995,4,6.7056390948599995,0.0,0.0,6.70441435496411,1,0,1,0,2,1,3,3,1,4,5,1958,5,1,5.66642668811243,2,2,0.0,0.0,0.0,0.0,0.0,5,2009,3.95124371858143,0,0,0,2,2.58343544570488,2.23480478498804,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1333,60.0,8.881836305004152,5,6,4.23410650459726,0,0.0,2,2,3,3,1,1,0.0,1,0.0,6.68959926917897,6.68959926917897,4,6.68959926917897,6.324358962381309,0.0,7.215239978730099,0,0,1,1,2,1,4,6,0,0,5,1951,5,1,5.6970934865054,3,3,0.0,4.1896547420264305,5.25227342804663,0.0,0.0,7,2006,4.02535169073515,0,1,1,1,1.9761954527579497,1.20253999645502,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1334,24.0,7.769800996003901,5,6,3.68887945411394,1,5.74620319054015,2,2,3,3,1,2,6.64118216974059,1,0.0,0.0,6.64118216974059,2,6.64118216974059,6.39859493453521,0.0,7.218909707619059,0,0,1,1,3,1,3,7,0,0,5,1970,5,2,6.0890448754468505,3,3,0.0,3.61091791264422,0.0,0.0,0.0,5,2009,3.68887945411394,0,0,1,1,2.62901362269791,1.03127281537415,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1335,80.0,9.174713194333028,6,5,3.49650756146648,1,5.88887795833288,2,2,4,3,1,5,6.53233429222235,1,0.0,6.49978704065585,7.2086003379602,2,7.196686570834349,0.0,0.0,7.1959372264755705,0,1,2,0,2,1,3,6,1,3,5,1977,5,2,6.447305862541209,3,3,0.0,2.83321334405622,0.0,0.0,0.0,4,2009,3.49650756146648,0,0,1,2,2.6194573210099503,1.19932287107926,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1336,87.0,9.131946304548169,5,5,3.58351893845611,1,6.33682573114644,2,2,3,3,1,1,0.0,1,0.0,7.41276401742656,7.41276401742656,2,7.41276401742656,0.0,0.0,7.4121603349452005,0,0,2,0,4,2,3,8,0,0,5,1973,5,2,6.22851100359118,3,3,0.0,5.35658627467201,0.0,0.0,0.0,11,2008,3.58351893845611,0,0,0,2,2.00312193999503,0.9265200418681508,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1337,153.0,8.323122887587731,4,4,4.1896547420264305,0,0.0,2,2,3,3,1,1,0.0,1,0.0,6.542471960506799,6.542471960506799,1,6.542471960506799,0.0,0.0,6.541029999189901,0,0,1,0,2,1,2,4,0,0,0,0,0,0,0.0,0,0,0.0,3.0445224377234195,0.0,0.0,0.0,3,2006,7.604396348796341,0,0,0,1,1.8780946452993799,1.63525749979748,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1338,95.0,9.50673438502998,7,5,1.6094379124341003,1,0.0,3,2,4,3,1,6,6.55250788703459,1,0.0,5.37989735354046,6.82110747225646,4,6.8254600362553095,6.8480052745763595,0.0,7.52886925664225,1,0,2,1,3,1,4,8,0,0,5,2002,5,2,6.200509174042691,3,3,4.9904325867787405,4.5217885770490405,0.0,0.0,0.0,6,2006,1.6094379124341003,0,0,1,3,2.64485315444673,0.9411086570802809,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1339,120.0,9.165343006045449,5,7,3.5553480614894104,1,0.0,2,3,3,3,2,3,5.88887795833288,1,0.0,6.22455842927536,6.76272950693188,4,6.76272950693188,0.0,0.0,6.761572768804059,0,0,1,0,3,1,3,5,0,0,5,1972,5,1,5.66642668811243,3,3,0.0,0.0,0.0,0.0,0.0,6,2006,3.5553480614894104,0,0,0,1,2.53769284514248,1.3523145537608101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1340,70.0,9.02328764080633,4,5,3.61091791264422,1,0.0,2,2,3,3,1,1,0.0,1,0.0,6.7557689219842505,6.7557689219842505,2,6.771935555839599,0.0,0.0,6.77078942390898,0,0,1,0,3,1,3,5,0,0,5,1974,5,4,6.17586727010576,3,3,0.0,0.0,0.0,0.0,0.0,6,2007,3.5263605246161602,0,1,0,1,1.91261768631661,1.3541578847817999,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1341,66.0,9.52478608169718,6,5,1.79175946922805,0,0.0,2,2,4,3,1,6,6.703188113240861,1,0.0,5.70711026474888,7.016609683894219,4,7.016609683894219,0.0,0.0,7.015712420487231,1,0,1,0,3,1,4,6,0,0,5,2004,5,2,6.3578422665081,3,3,0.0,4.36944785246702,0.0,0.0,0.0,7,2008,1.6094379124341003,0,0,0,2,2.61877448306103,1.16928540341454,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
